"","date","county","state","fips","cases","deaths"
"464499","2020-08-24","Queen Anne's","Maryland",24035,518,26
"464500","2020-08-24","Somerset","Maryland",24039,176,3
"464501","2020-08-24","St. Mary's","Maryland",24037,1084,53
"464502","2020-08-24","Talbot","Maryland",24041,452,4
"464503","2020-08-24","Unknown","Maryland",NA,0,10
"464504","2020-08-24","Washington","Maryland",24043,1237,32
"464505","2020-08-24","Wicomico","Maryland",24045,1473,47
"464506","2020-08-24","Worcester","Maryland",24047,763,22
"467711","2020-08-25","Allegany","Maryland",24001,387,20
"467712","2020-08-25","Anne Arundel","Maryland",24003,8047,232
"467713","2020-08-25","Baltimore","Maryland",24005,14846,592
"467714","2020-08-25","Baltimore city","Maryland",24510,14126,451
"467715","2020-08-25","Calvert","Maryland",24009,767,28
"467716","2020-08-25","Caroline","Maryland",24011,480,3
"467717","2020-08-25","Carroll","Maryland",24013,1658,120
"467718","2020-08-25","Cecil","Maryland",24015,767,31
"467719","2020-08-25","Charles","Maryland",24017,2308,93
"467720","2020-08-25","Dorchester","Maryland",24019,430,5
"467721","2020-08-25","Frederick","Maryland",24021,3383,123
"467722","2020-08-25","Garrett","Maryland",24023,63,0
"467723","2020-08-25","Harford","Maryland",24025,2347,69
"467724","2020-08-25","Howard","Maryland",24027,4272,117
"467725","2020-08-25","Kent","Maryland",24029,256,23
"467726","2020-08-25","Montgomery","Maryland",24031,19638,815
"467727","2020-08-25","Prince George's","Maryland",24033,26042,780
"467728","2020-08-25","Queen Anne's","Maryland",24035,524,26
"467729","2020-08-25","Somerset","Maryland",24039,181,3
"467730","2020-08-25","St. Mary's","Maryland",24037,1086,54
"467731","2020-08-25","Talbot","Maryland",24041,458,4
"467732","2020-08-25","Unknown","Maryland",NA,0,16
"467733","2020-08-25","Washington","Maryland",24043,1241,32
"467734","2020-08-25","Wicomico","Maryland",24045,1480,47
"467735","2020-08-25","Worcester","Maryland",24047,767,23
"470941","2020-08-26","Allegany","Maryland",24001,388,20
"470942","2020-08-26","Anne Arundel","Maryland",24003,8101,232
"470943","2020-08-26","Baltimore","Maryland",24005,14936,596
"470944","2020-08-26","Baltimore city","Maryland",24510,14191,454
"470945","2020-08-26","Calvert","Maryland",24009,769,28
"470946","2020-08-26","Caroline","Maryland",24011,481,3
"470947","2020-08-26","Carroll","Maryland",24013,1663,121
"470948","2020-08-26","Cecil","Maryland",24015,768,32
"470949","2020-08-26","Charles","Maryland",24017,2321,93
"470950","2020-08-26","Dorchester","Maryland",24019,430,5
"470951","2020-08-26","Frederick","Maryland",24021,3411,123
"470952","2020-08-26","Garrett","Maryland",24023,63,0
"470953","2020-08-26","Harford","Maryland",24025,2360,69
"470954","2020-08-26","Howard","Maryland",24027,4288,117
"470955","2020-08-26","Kent","Maryland",24029,257,23
"470956","2020-08-26","Montgomery","Maryland",24031,19685,816
"470957","2020-08-26","Prince George's","Maryland",24033,26096,783
"470958","2020-08-26","Queen Anne's","Maryland",24035,525,26
"470959","2020-08-26","Somerset","Maryland",24039,183,3
"470960","2020-08-26","St. Mary's","Maryland",24037,1089,54
"470961","2020-08-26","Talbot","Maryland",24041,459,4
"470962","2020-08-26","Unknown","Maryland",NA,0,13
"470963","2020-08-26","Washington","Maryland",24043,1258,32
"470964","2020-08-26","Wicomico","Maryland",24045,1488,47
"470965","2020-08-26","Worcester","Maryland",24047,786,23
"474173","2020-08-27","Allegany","Maryland",24001,389,20
"474174","2020-08-27","Anne Arundel","Maryland",24003,8142,232
"474175","2020-08-27","Baltimore","Maryland",24005,15067,599
"474176","2020-08-27","Baltimore city","Maryland",24510,14262,455
"474177","2020-08-27","Calvert","Maryland",24009,773,28
"474178","2020-08-27","Caroline","Maryland",24011,485,3
"474179","2020-08-27","Carroll","Maryland",24013,1668,122
"474180","2020-08-27","Cecil","Maryland",24015,769,31
"474181","2020-08-27","Charles","Maryland",24017,2333,93
"474182","2020-08-27","Dorchester","Maryland",24019,437,6
"474183","2020-08-27","Frederick","Maryland",24021,3420,123
"474184","2020-08-27","Garrett","Maryland",24023,62,0
"474185","2020-08-27","Harford","Maryland",24025,2384,69
"474186","2020-08-27","Howard","Maryland",24027,4306,117
"474187","2020-08-27","Kent","Maryland",24029,261,23
"474188","2020-08-27","Montgomery","Maryland",24031,19772,818
"474189","2020-08-27","Prince George's","Maryland",24033,26194,785
"474190","2020-08-27","Queen Anne's","Maryland",24035,527,26
"474191","2020-08-27","Somerset","Maryland",24039,187,3
"474192","2020-08-27","St. Mary's","Maryland",24037,1091,55
"474193","2020-08-27","Talbot","Maryland",24041,461,4
"474194","2020-08-27","Unknown","Maryland",NA,0,8
"474195","2020-08-27","Washington","Maryland",24043,1267,32
"474196","2020-08-27","Wicomico","Maryland",24045,1506,47
"474197","2020-08-27","Worcester","Maryland",24047,795,23
"477406","2020-08-28","Allegany","Maryland",24001,392,20
"477407","2020-08-28","Anne Arundel","Maryland",24003,8200,233
"477408","2020-08-28","Baltimore","Maryland",24005,15172,598
"477409","2020-08-28","Baltimore city","Maryland",24510,14332,458
"477410","2020-08-28","Calvert","Maryland",24009,780,28
"477411","2020-08-28","Caroline","Maryland",24011,489,3
"477412","2020-08-28","Carroll","Maryland",24013,1672,123
"477413","2020-08-28","Cecil","Maryland",24015,770,31
"477414","2020-08-28","Charles","Maryland",24017,2348,93
"477415","2020-08-28","Dorchester","Maryland",24019,443,6
"477416","2020-08-28","Frederick","Maryland",24021,3437,124
"477417","2020-08-28","Garrett","Maryland",24023,63,0
"477418","2020-08-28","Harford","Maryland",24025,2411,69
"477419","2020-08-28","Howard","Maryland",24027,4331,117
"477420","2020-08-28","Kent","Maryland",24029,261,23
"477421","2020-08-28","Montgomery","Maryland",24031,19845,818
"477422","2020-08-28","Prince George's","Maryland",24033,26327,785
"477423","2020-08-28","Queen Anne's","Maryland",24035,534,26
"477424","2020-08-28","Somerset","Maryland",24039,191,3
"477425","2020-08-28","St. Mary's","Maryland",24037,1096,55
"477426","2020-08-28","Talbot","Maryland",24041,463,4
"477427","2020-08-28","Unknown","Maryland",NA,0,17
"477428","2020-08-28","Washington","Maryland",24043,1273,32
"477429","2020-08-28","Wicomico","Maryland",24045,1522,47
"477430","2020-08-28","Worcester","Maryland",24047,794,23
"480638","2020-08-29","Allegany","Maryland",24001,391,20
"480639","2020-08-29","Anne Arundel","Maryland",24003,8274,236
"480640","2020-08-29","Baltimore","Maryland",24005,15297,600
"480641","2020-08-29","Baltimore city","Maryland",24510,14403,460
"480642","2020-08-29","Calvert","Maryland",24009,784,28
"480643","2020-08-29","Caroline","Maryland",24011,496,3
"480644","2020-08-29","Carroll","Maryland",24013,1682,123
"480645","2020-08-29","Cecil","Maryland",24015,777,31
"480646","2020-08-29","Charles","Maryland",24017,2368,93
"480647","2020-08-29","Dorchester","Maryland",24019,451,6
"480648","2020-08-29","Frederick","Maryland",24021,3466,125
"480649","2020-08-29","Garrett","Maryland",24023,63,0
"480650","2020-08-29","Harford","Maryland",24025,2440,69
"480651","2020-08-29","Howard","Maryland",24027,4360,117
"480652","2020-08-29","Kent","Maryland",24029,262,23
"480653","2020-08-29","Montgomery","Maryland",24031,19905,819
"480654","2020-08-29","Prince George's","Maryland",24033,26441,789
"480655","2020-08-29","Queen Anne's","Maryland",24035,542,27
"480656","2020-08-29","Somerset","Maryland",24039,192,3
"480657","2020-08-29","St. Mary's","Maryland",24037,1103,55
"480658","2020-08-29","Talbot","Maryland",24041,469,4
"480659","2020-08-29","Unknown","Maryland",NA,0,12
"480660","2020-08-29","Washington","Maryland",24043,1288,32
"480661","2020-08-29","Wicomico","Maryland",24045,1538,47
"480662","2020-08-29","Worcester","Maryland",24047,798,24
"483873","2020-08-30","Allegany","Maryland",24001,391,20
"483874","2020-08-30","Anne Arundel","Maryland",24003,8310,236
"483875","2020-08-30","Baltimore","Maryland",24005,15405,601
"483876","2020-08-30","Baltimore city","Maryland",24510,14444,463
"483877","2020-08-30","Calvert","Maryland",24009,787,28
"483878","2020-08-30","Caroline","Maryland",24011,504,3
"483879","2020-08-30","Carroll","Maryland",24013,1689,123
"483880","2020-08-30","Cecil","Maryland",24015,783,31
"483881","2020-08-30","Charles","Maryland",24017,2384,94
"483882","2020-08-30","Dorchester","Maryland",24019,458,6
"483883","2020-08-30","Frederick","Maryland",24021,3484,125
"483884","2020-08-30","Garrett","Maryland",24023,63,0
"483885","2020-08-30","Harford","Maryland",24025,2462,69
"483886","2020-08-30","Howard","Maryland",24027,4373,117
"483887","2020-08-30","Kent","Maryland",24029,265,24
"483888","2020-08-30","Montgomery","Maryland",24031,19985,820
"483889","2020-08-30","Prince George's","Maryland",24033,26527,791
"483890","2020-08-30","Queen Anne's","Maryland",24035,544,26
"483891","2020-08-30","Somerset","Maryland",24039,192,4
"483892","2020-08-30","St. Mary's","Maryland",24037,1108,55
"483893","2020-08-30","Talbot","Maryland",24041,472,4
"483894","2020-08-30","Unknown","Maryland",NA,0,8
"483895","2020-08-30","Washington","Maryland",24043,1308,33
"483896","2020-08-30","Wicomico","Maryland",24045,1547,47
"483897","2020-08-30","Worcester","Maryland",24047,801,24
"487107","2020-08-31","Allegany","Maryland",24001,393,20
"487108","2020-08-31","Anne Arundel","Maryland",24003,8361,236
"487109","2020-08-31","Baltimore","Maryland",24005,15502,602
"487110","2020-08-31","Baltimore city","Maryland",24510,14498,463
"487111","2020-08-31","Calvert","Maryland",24009,789,28
"487112","2020-08-31","Caroline","Maryland",24011,510,3
"487113","2020-08-31","Carroll","Maryland",24013,1697,123
"487114","2020-08-31","Cecil","Maryland",24015,789,31
"487115","2020-08-31","Charles","Maryland",24017,2396,94
"487116","2020-08-31","Dorchester","Maryland",24019,461,6
"487117","2020-08-31","Frederick","Maryland",24021,3499,125
"487118","2020-08-31","Garrett","Maryland",24023,63,0
"487119","2020-08-31","Harford","Maryland",24025,2478,69
"487120","2020-08-31","Howard","Maryland",24027,4387,117
"487121","2020-08-31","Kent","Maryland",24029,265,24
"487122","2020-08-31","Montgomery","Maryland",24031,20045,821
"487123","2020-08-31","Prince George's","Maryland",24033,26589,792
"487124","2020-08-31","Queen Anne's","Maryland",24035,554,26
"487125","2020-08-31","Somerset","Maryland",24039,195,4
"487126","2020-08-31","St. Mary's","Maryland",24037,1112,55
"487127","2020-08-31","Talbot","Maryland",24041,473,4
"487128","2020-08-31","Unknown","Maryland",NA,0,8
"487129","2020-08-31","Washington","Maryland",24043,1312,33
"487130","2020-08-31","Wicomico","Maryland",24045,1565,47
"487131","2020-08-31","Worcester","Maryland",24047,809,24
"490340","2020-09-01","Allegany","Maryland",24001,395,20
"490341","2020-09-01","Anne Arundel","Maryland",24003,8410,237
"490342","2020-09-01","Baltimore","Maryland",24005,15616,604
"490343","2020-09-01","Baltimore city","Maryland",24510,14555,461
"490344","2020-09-01","Calvert","Maryland",24009,792,28
"490345","2020-09-01","Caroline","Maryland",24011,513,3
"490346","2020-09-01","Carroll","Maryland",24013,1703,123
"490347","2020-09-01","Cecil","Maryland",24015,796,31
"490348","2020-09-01","Charles","Maryland",24017,2405,94
"490349","2020-09-01","Dorchester","Maryland",24019,462,6
"490350","2020-09-01","Frederick","Maryland",24021,3512,125
"490351","2020-09-01","Garrett","Maryland",24023,63,0
"490352","2020-09-01","Harford","Maryland",24025,2503,70
"490353","2020-09-01","Howard","Maryland",24027,4421,117
"490354","2020-09-01","Kent","Maryland",24029,266,24
"490355","2020-09-01","Montgomery","Maryland",24031,20142,821
"490356","2020-09-01","Prince George's","Maryland",24033,26727,793
"490357","2020-09-01","Queen Anne's","Maryland",24035,557,26
"490358","2020-09-01","Somerset","Maryland",24039,196,4
"490359","2020-09-01","St. Mary's","Maryland",24037,1121,55
"490360","2020-09-01","Talbot","Maryland",24041,473,4
"490361","2020-09-01","Unknown","Maryland",NA,0,11
"490362","2020-09-01","Washington","Maryland",24043,1321,33
"490363","2020-09-01","Wicomico","Maryland",24045,1568,47
"490364","2020-09-01","Worcester","Maryland",24047,836,24
"493574","2020-09-02","Allegany","Maryland",24001,396,20
"493575","2020-09-02","Anne Arundel","Maryland",24003,8479,237
"493576","2020-09-02","Baltimore","Maryland",24005,15688,605
"493577","2020-09-02","Baltimore city","Maryland",24510,14589,461
"493578","2020-09-02","Calvert","Maryland",24009,794,28
"493579","2020-09-02","Caroline","Maryland",24011,520,3
"493580","2020-09-02","Carroll","Maryland",24013,1714,123
"493581","2020-09-02","Cecil","Maryland",24015,803,31
"493582","2020-09-02","Charles","Maryland",24017,2413,94
"493583","2020-09-02","Dorchester","Maryland",24019,461,7
"493584","2020-09-02","Frederick","Maryland",24021,3520,125
"493585","2020-09-02","Garrett","Maryland",24023,63,0
"493586","2020-09-02","Harford","Maryland",24025,2526,70
"493587","2020-09-02","Howard","Maryland",24027,4437,117
"493588","2020-09-02","Kent","Maryland",24029,269,24
"493589","2020-09-02","Montgomery","Maryland",24031,20229,821
"493590","2020-09-02","Prince George's","Maryland",24033,26798,796
"493591","2020-09-02","Queen Anne's","Maryland",24035,559,26
"493592","2020-09-02","Somerset","Maryland",24039,198,4
"493593","2020-09-02","St. Mary's","Maryland",24037,1122,55
"493594","2020-09-02","Talbot","Maryland",24041,475,4
"493595","2020-09-02","Unknown","Maryland",NA,0,10
"493596","2020-09-02","Washington","Maryland",24043,1337,33
"493597","2020-09-02","Wicomico","Maryland",24045,1575,47
"493598","2020-09-02","Worcester","Maryland",24047,843,25
"496807","2020-09-03","Allegany","Maryland",24001,398,20
"496808","2020-09-03","Anne Arundel","Maryland",24003,8547,238
"496809","2020-09-03","Baltimore","Maryland",24005,15848,607
"496810","2020-09-03","Baltimore city","Maryland",24510,14646,463
"496811","2020-09-03","Calvert","Maryland",24009,796,28
"496812","2020-09-03","Caroline","Maryland",24011,522,3
"496813","2020-09-03","Carroll","Maryland",24013,1731,123
"496814","2020-09-03","Cecil","Maryland",24015,810,31
"496815","2020-09-03","Charles","Maryland",24017,2426,94
"496816","2020-09-03","Dorchester","Maryland",24019,468,7
"496817","2020-09-03","Frederick","Maryland",24021,3539,125
"496818","2020-09-03","Garrett","Maryland",24023,63,0
"496819","2020-09-03","Harford","Maryland",24025,2556,71
"496820","2020-09-03","Howard","Maryland",24027,4465,117
"496821","2020-09-03","Kent","Maryland",24029,272,24
"496822","2020-09-03","Montgomery","Maryland",24031,20320,821
"496823","2020-09-03","Prince George's","Maryland",24033,26936,797
"496824","2020-09-03","Queen Anne's","Maryland",24035,561,26
"496825","2020-09-03","Somerset","Maryland",24039,201,4
"496826","2020-09-03","St. Mary's","Maryland",24037,1130,56
"496827","2020-09-03","Talbot","Maryland",24041,478,4
"496828","2020-09-03","Unknown","Maryland",NA,0,12
"496829","2020-09-03","Washington","Maryland",24043,1349,34
"496830","2020-09-03","Wicomico","Maryland",24045,1587,47
"496831","2020-09-03","Worcester","Maryland",24047,855,26
"500041","2020-09-04","Allegany","Maryland",24001,401,21
"500042","2020-09-04","Anne Arundel","Maryland",24003,8636,239
"500043","2020-09-04","Baltimore","Maryland",24005,15982,608
"500044","2020-09-04","Baltimore city","Maryland",24510,14712,465
"500045","2020-09-04","Calvert","Maryland",24009,808,28
"500046","2020-09-04","Caroline","Maryland",24011,535,3
"500047","2020-09-04","Carroll","Maryland",24013,1747,123
"500048","2020-09-04","Cecil","Maryland",24015,825,31
"500049","2020-09-04","Charles","Maryland",24017,2441,95
"500050","2020-09-04","Dorchester","Maryland",24019,473,7
"500051","2020-09-04","Frederick","Maryland",24021,3569,126
"500052","2020-09-04","Garrett","Maryland",24023,64,0
"500053","2020-09-04","Harford","Maryland",24025,2590,72
"500054","2020-09-04","Howard","Maryland",24027,4508,117
"500055","2020-09-04","Kent","Maryland",24029,272,24
"500056","2020-09-04","Montgomery","Maryland",24031,20438,822
"500057","2020-09-04","Prince George's","Maryland",24033,27077,798
"500058","2020-09-04","Queen Anne's","Maryland",24035,572,26
"500059","2020-09-04","Somerset","Maryland",24039,203,4
"500060","2020-09-04","St. Mary's","Maryland",24037,1139,56
